"Id","State","Suppressed","Error Number","Message","Entity","Path","Line","Provider","Severity","Justification"
"A00048_CRYPTO_A00048-381:SV5026","added","false","AutosarC++19_03-A2.7.2","Sections of code should not be commented out.","","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/serializable.h","101","axivion","required",""
"A00048_CRYPTO_A00048-381:SV5027","added","false","AutosarC++19_03-A2.7.2","Sections of code should not be commented out.","","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/serializable.h","103","axivion","required",""
"A00048_CRYPTO_A00048-381:SV5028","added","false","AutosarC++19_03-A2.7.2","Sections of code should not be commented out.","","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/serializable.h","104","axivion","required",""
"A00048_CRYPTO_A00048-381:SV5029","added","false","AutosarC++19_03-A2.7.2","Sections of code should not be commented out.","","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/serializable.h","105","axivion","required",""
"A00048_CRYPTO_A00048-381:SV5030","added","false","AutosarC++19_03-A2.7.2","Sections of code should not be commented out.","","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/serializable.h","106","axivion","required",""
"A00048_CRYPTO_A00048-381:SV5031","added","false","AutosarC++19_03-A2.7.2","Sections of code should not be commented out.","","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/serializable.h","110","axivion","required",""
"A00048_CRYPTO_A00048-381:SV5015","added","false","CodingStyle-Naming.ConstStaticField","Names of static data members shall start with stk followed by pascal case","kFormatDefault","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/serializable.h","58","axivion","error",""
"A00048_CRYPTO_A00048-381:SV5016","added","false","CodingStyle-Naming.ConstStaticField","Names of static data members shall start with stk followed by pascal case","kFormatRawValueOnly","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/serializable.h","62","axivion","error",""
"A00048_CRYPTO_A00048-381:SV5017","added","false","CodingStyle-Naming.ConstStaticField","Names of static data members shall start with stk followed by pascal case","kFormatDerEncoded","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/serializable.h","66","axivion","error",""
"A00048_CRYPTO_A00048-381:SV5018","added","false","CodingStyle-Naming.ConstStaticField","Names of static data members shall start with stk followed by pascal case","kFormatPemEncoded","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/serializable.h","70","axivion","error",""
"A00048_CRYPTO_A00048-381:SV5039","added","false","AutosarC++19_03-M11.0.1","Member data in non-POD class types shall be private.","kFormatDefault","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/serializable.h","58","axivion","required",""
"A00048_CRYPTO_A00048-381:SV5040","added","false","AutosarC++19_03-M11.0.1","Member data in non-POD class types shall be private.","kFormatRawValueOnly","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/serializable.h","62","axivion","required",""
"A00048_CRYPTO_A00048-381:SV5041","added","false","AutosarC++19_03-M11.0.1","Member data in non-POD class types shall be private.","kFormatDerEncoded","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/serializable.h","66","axivion","required",""
"A00048_CRYPTO_A00048-381:SV5042","added","false","AutosarC++19_03-M11.0.1","Member data in non-POD class types shall be private.","kFormatPemEncoded","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/serializable.h","70","axivion","required",""
"A00048_CRYPTO_A00048-381:SV5038","added","false","AutosarC++19_03-M2.10.1","Identifiers only differ in casing","Typedef 'FormatId' vs. Parameter 'formatId'","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/serializable.h","82","axivion","required",""
"A00048_CRYPTO_A00048-381:SV5037","added","false","AutosarC++19_03-A15.5.1","Function shall be explicitly declared noexcept if appropriate.","operator=()","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/serializable.h","50","axivion","required",""
"A00048_CRYPTO_A00048-381:SV5043","added","false","CodingStyle-NoTabs","Do not use tabs.","","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/serializable.h","100","axivion","error",""
"A00048_CRYPTO_A00048-381:SV5032","added","false","AutosarC++19_03-A12.8.6","Copy and move constructors shall be declared protected or defined ""=delete"" in base class.","","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/serializable.h","34","axivion","required",""
"A00048_CRYPTO_A00048-381:SV5033","added","false","AutosarC++19_03-A12.8.6","Copy and move assignment operators shall be declared protected or defined ""=delete"" in base class.","","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/serializable.h","44","axivion","required",""
"A00048_CRYPTO_A00048-381:SV5034","added","false","AutosarC++19_03-A12.8.6","Copy and move assignment operators shall be declared protected or defined ""=delete"" in base class.","","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/serializable.h","50","axivion","required",""
"A00048_CRYPTO_A00048-381:SV5035","added","false","AutosarC++19_03-A12.8.7","Assignment operators should be declared with the ref-qualifier &.","","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/serializable.h","44","axivion","advisory",""
"A00048_CRYPTO_A00048-381:SV5036","added","false","AutosarC++19_03-A12.8.7","Assignment operators should be declared with the ref-qualifier &.","","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/serializable.h","50","axivion","advisory",""
"A00048_CRYPTO_A00048-381:SV4973","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""Security""","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","157","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4974","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""Generic resource fault!""","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","171","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4975","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""Specified resource is busy!""","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","175","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4976","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""Insufficient capacity of specified resource!""","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","179","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4977","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""Specified resource was not reserved!""","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","183","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4978","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""Generic logic fault!""","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","187","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4979","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""An invalid argument value is provided!""","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","191","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4980","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""Unknown identifier is provided!""","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","195","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4981","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""Insufficient capacity of the output buffer!""","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","199","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4982","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""Invalid size of an input buffer!""","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","203","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4983","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""Provided values of arguments are incompatible!""","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","207","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4984","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""Input and output buffers are intersect!""","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","211","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4985","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""Provided value is below the lower boundary!""","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","215","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4986","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""Provided value is above the upper boundary!""","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","219","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4987","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""Unsupported request (due to limitations of the implementation)!""","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","223","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4988","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""Invalid usage order of the interface!""","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","227","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4989","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""Context of the interface was not initialized!""","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","231","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4990","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""Data processing was not started yet!""","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","235","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4991","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""Data processing was not finished yet!""","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","239","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4992","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""Generic runtime fault!""","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","243","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4993","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""Unsupported serialization format for this object type!""","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","247","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4994","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""Operation is prohibitted due to a risk of a brute force attack!""","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","251","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4995","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""The operation violates content restrictions of the target container!""","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","255","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4996","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""Incorrect reference between objects!""","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","259","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4997","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""Provided content already exists in the target storage!""","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","263","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4998","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""Unexpected value of an argument is provided!""","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","267","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4999","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""The provided object is incompatible with requested operation or its configuration!""","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","271","axivion","required",""
"A00048_CRYPTO_A00048-381:SV5000","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""Incomplete state of an argument!""","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","275","axivion","required",""
"A00048_CRYPTO_A00048-381:SV5001","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""Specified container is empty!""","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","279","axivion","required",""
"A00048_CRYPTO_A00048-381:SV5002","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""Provided object has unexpected type!""","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","283","axivion","required",""
"A00048_CRYPTO_A00048-381:SV5003","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""Violation of allowed usage for the object!""","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","287","axivion","required",""
"A00048_CRYPTO_A00048-381:SV5004","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""Access rights violation!""","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","291","axivion","required",""
"A00048_CRYPTO_A00048-381:SV5005","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""Unknown error!""","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","295","axivion","required",""
"A00048_CRYPTO_A00048-381:SV5007","added","false","AutosarC++19_03-A12.1.6","Use inheriting constructors if possible.","SecurityException()","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","122","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4939","added","false","CodingStyle-AllmanBraces","Use Allman bracing style. Statement should be outdented to start in column 5.","case kResourceFault","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","170","axivion","error",""
"A00048_CRYPTO_A00048-381:SV4940","added","false","CodingStyle-AllmanBraces","Use Allman bracing style. Statement should be outdented to start in column 5.","case kBusyResource","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","174","axivion","error",""
"A00048_CRYPTO_A00048-381:SV4941","added","false","CodingStyle-AllmanBraces","Use Allman bracing style. Statement should be outdented to start in column 5.","case kInsufficientResource","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","178","axivion","error",""
"A00048_CRYPTO_A00048-381:SV4942","added","false","CodingStyle-AllmanBraces","Use Allman bracing style. Statement should be outdented to start in column 5.","case kUnreservedResource","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","182","axivion","error",""
"A00048_CRYPTO_A00048-381:SV4943","added","false","CodingStyle-AllmanBraces","Use Allman bracing style. Statement should be outdented to start in column 5.","case kLogicFault","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","186","axivion","error",""
"A00048_CRYPTO_A00048-381:SV4944","added","false","CodingStyle-AllmanBraces","Use Allman bracing style. Statement should be outdented to start in column 5.","case kInvalidArgument","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","190","axivion","error",""
"A00048_CRYPTO_A00048-381:SV4945","added","false","CodingStyle-AllmanBraces","Use Allman bracing style. Statement should be outdented to start in column 5.","case kUnknownIdentifier","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","194","axivion","error",""
"A00048_CRYPTO_A00048-381:SV4946","added","false","CodingStyle-AllmanBraces","Use Allman bracing style. Statement should be outdented to start in column 5.","case kInsufficientCapacity","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","198","axivion","error",""
"A00048_CRYPTO_A00048-381:SV4947","added","false","CodingStyle-AllmanBraces","Use Allman bracing style. Statement should be outdented to start in column 5.","case kInvalidInputSize","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","202","axivion","error",""
"A00048_CRYPTO_A00048-381:SV4948","added","false","CodingStyle-AllmanBraces","Use Allman bracing style. Statement should be outdented to start in column 5.","case kIncompatibleArguments","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","206","axivion","error",""
"A00048_CRYPTO_A00048-381:SV4949","added","false","CodingStyle-AllmanBraces","Use Allman bracing style. Statement should be outdented to start in column 5.","case kInOutBuffersIntersect","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","210","axivion","error",""
"A00048_CRYPTO_A00048-381:SV4950","added","false","CodingStyle-AllmanBraces","Use Allman bracing style. Statement should be outdented to start in column 5.","case kBelowBoundary","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","214","axivion","error",""
"A00048_CRYPTO_A00048-381:SV4951","added","false","CodingStyle-AllmanBraces","Use Allman bracing style. Statement should be outdented to start in column 5.","case kAboveBoundary","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","218","axivion","error",""
"A00048_CRYPTO_A00048-381:SV4952","added","false","CodingStyle-AllmanBraces","Use Allman bracing style. Statement should be outdented to start in column 5.","case kUnsupported","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","222","axivion","error",""
"A00048_CRYPTO_A00048-381:SV4953","added","false","CodingStyle-AllmanBraces","Use Allman bracing style. Statement should be outdented to start in column 5.","case kInvalidUsageOrder","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","226","axivion","error",""
"A00048_CRYPTO_A00048-381:SV4954","added","false","CodingStyle-AllmanBraces","Use Allman bracing style. Statement should be outdented to start in column 5.","case kUninitializedContext","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","230","axivion","error",""
"A00048_CRYPTO_A00048-381:SV4955","added","false","CodingStyle-AllmanBraces","Use Allman bracing style. Statement should be outdented to start in column 5.","case kProcessingNotStarted","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","234","axivion","error",""
"A00048_CRYPTO_A00048-381:SV4956","added","false","CodingStyle-AllmanBraces","Use Allman bracing style. Statement should be outdented to start in column 5.","case kProcessingNotFinished","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","238","axivion","error",""
"A00048_CRYPTO_A00048-381:SV4957","added","false","CodingStyle-AllmanBraces","Use Allman bracing style. Statement should be outdented to start in column 5.","case kRuntimeFault","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","242","axivion","error",""
"A00048_CRYPTO_A00048-381:SV4958","added","false","CodingStyle-AllmanBraces","Use Allman bracing style. Statement should be outdented to start in column 5.","case kUnsupportedFormat","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","246","axivion","error",""
"A00048_CRYPTO_A00048-381:SV4959","added","false","CodingStyle-AllmanBraces","Use Allman bracing style. Statement should be outdented to start in column 5.","case kBruteForceRisk","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","250","axivion","error",""
"A00048_CRYPTO_A00048-381:SV4960","added","false","CodingStyle-AllmanBraces","Use Allman bracing style. Statement should be outdented to start in column 5.","case kContentRestrictions","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","254","axivion","error",""
"A00048_CRYPTO_A00048-381:SV4961","added","false","CodingStyle-AllmanBraces","Use Allman bracing style. Statement should be outdented to start in column 5.","case kBadObjectReference","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","258","axivion","error",""
"A00048_CRYPTO_A00048-381:SV4962","added","false","CodingStyle-AllmanBraces","Use Allman bracing style. Statement should be outdented to start in column 5.","case kContentDuplication","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","262","axivion","error",""
"A00048_CRYPTO_A00048-381:SV4963","added","false","CodingStyle-AllmanBraces","Use Allman bracing style. Statement should be outdented to start in column 5.","case kUnexpectedValue","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","266","axivion","error",""
"A00048_CRYPTO_A00048-381:SV4964","added","false","CodingStyle-AllmanBraces","Use Allman bracing style. Statement should be outdented to start in column 5.","case kIncompatibleObject","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","270","axivion","error",""
"A00048_CRYPTO_A00048-381:SV4965","added","false","CodingStyle-AllmanBraces","Use Allman bracing style. Statement should be outdented to start in column 5.","case kIncompleteArgState","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","274","axivion","error",""
"A00048_CRYPTO_A00048-381:SV4966","added","false","CodingStyle-AllmanBraces","Use Allman bracing style. Statement should be outdented to start in column 5.","case kEmptyContainer","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","278","axivion","error",""
"A00048_CRYPTO_A00048-381:SV4967","added","false","CodingStyle-AllmanBraces","Use Allman bracing style. Statement should be outdented to start in column 5.","case kBadObjectType","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","282","axivion","error",""
"A00048_CRYPTO_A00048-381:SV4968","added","false","CodingStyle-AllmanBraces","Use Allman bracing style. Statement should be outdented to start in column 5.","case kUsageViolation","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","286","axivion","error",""
"A00048_CRYPTO_A00048-381:SV4969","added","false","CodingStyle-AllmanBraces","Use Allman bracing style. Statement should be outdented to start in column 5.","case kAccessViolation","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","290","axivion","error",""
"A00048_CRYPTO_A00048-381:SV4970","added","false","CodingStyle-AllmanBraces","Use Allman bracing style. Statement should be outdented to start in column 5.","default","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","294","axivion","error",""
"A00048_CRYPTO_A00048-381:SV5012","added","false","Generic-MissingOverride","Override of functions is only permitted with keyword override.","Name()","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","155","axivion","required",""
"A00048_CRYPTO_A00048-381:SV5013","added","false","Generic-MissingOverride","Override of functions is only permitted with keyword override.","Message()","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","164","axivion","required",""
"A00048_CRYPTO_A00048-381:SV5014","added","false","Generic-MissingOverride","Override of functions is only permitted with keyword override.","ThrowAsException()","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","305","axivion","required",""
"A00048_CRYPTO_A00048-381:SV5011","added","false","CodingStyle-Naming.PrivateConstStaticField ","Names of static data members shall start with stk followed by pascal case ending with _","kId","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","135","axivion","error",""
"A00048_CRYPTO_A00048-381:SV4971","added","false","AutosarC++19_03-A3.9.1","Fixed width integer types from <cstdint> shall be used.","char","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","155","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4972","added","false","AutosarC++19_03-A3.9.1","Fixed width integer types from <cstdint> shall be used.","char","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","164","axivion","required",""
"A00048_CRYPTO_A00048-381:SV5008","added","false","AutosarC++19_03-A15.5.3","Exception violates function's noexcept-specification.","Message()","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","164","axivion","required",""
"A00048_CRYPTO_A00048-381:SV5009","added","false","AutosarC++19_03-A27.0.4","C-style strings should not be used.","const char*","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","155","axivion","required",""
"A00048_CRYPTO_A00048-381:SV5010","added","false","AutosarC++19_03-A27.0.4","C-style strings should not be used.","const char*","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","164","axivion","required",""
"A00048_CRYPTO_A00048-381:SV5006","added","false","AutosarC++19_03-A7.2.1","Assignment of value 255 outside the range of the enumerators","static_cast<Errc>","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/security_error_domain.h","166","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4938","added","false","AutosarC++19_03-A2.8.1","The header should be named as a type it declares.","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/mem_region.h","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/mem_region.h","1","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4929","added","false","AutosarC++19_03-A2.7.2","Sections of code should not be commented out.","","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/io_interface.h","90","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4928","added","false","CodingStyle-MaximumLineLength","Length of a line with 111 characters exceeds limit of 110 characters.","","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/io_interface.h","123","axivion","error",""
"A00048_CRYPTO_A00048-381:SV4936","added","false","Generic-IncludeKind","Include with <> instead of """".","ara/core/string.h","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/io_interface.h","18","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4935","added","false","AutosarC++19_03-A15.5.1","Function shall be explicitly declared noexcept if appropriate.","operator=()","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/io_interface.h","52","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4931","added","false","AutosarC++19_03-A12.8.6","Copy and move assignment operators shall be declared protected or defined ""=delete"" in base class.","","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/io_interface.h","46","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4932","added","false","AutosarC++19_03-A12.8.6","Copy and move assignment operators shall be declared protected or defined ""=delete"" in base class.","","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/io_interface.h","52","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4930","added","false","AutosarC++19_03-A12.0.1","Class with move assignment operator is missing move constructor.","IOInterface","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/io_interface.h","35","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4937","added","false","Generic-RuleOfThree","Class with move assignment operator is missing move constructor.","IOInterface","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/io_interface.h","35","axivion","advisory",""
"A00048_CRYPTO_A00048-381:SV4933","added","false","AutosarC++19_03-A12.8.7","Assignment operators should be declared with the ref-qualifier &.","","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/io_interface.h","46","axivion","advisory",""
"A00048_CRYPTO_A00048-381:SV4934","added","false","AutosarC++19_03-A12.8.7","Assignment operators should be declared with the ref-qualifier &.","","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/io_interface.h","52","axivion","advisory",""
"A00048_CRYPTO_A00048-381:SV4921","added","false","AutosarC++19_03-A11.0.2","Struct shall not provide any member functions or methods.","CryptoObjectUid","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/crypto_object_uid.h","26","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4915","added","false","AutosarC++19_03-A2.7.3","No Doxygen comment before declaration.","HasSameSourceAs()","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/crypto_object_uid.h","67","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4916","added","false","AutosarC++19_03-A2.7.3","No Doxygen comment before declaration.","HasEarlierVersionThan()","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/crypto_object_uid.h","72","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4917","added","false","AutosarC++19_03-A2.7.3","No Doxygen comment before declaration.","HasLaterVersionThan()","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/crypto_object_uid.h","77","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4918","added","false","AutosarC++19_03-A2.7.3","No Doxygen comment before declaration.","IsNil()","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/crypto_object_uid.h","82","axivion","required",""
"A00048_CRYPTO_A00048-381:SV4919","added","false","AutosarC++19_03-A2.7.3","No Doxygen comment before declaration.","SourceIsNil()","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/common/crypto_object_uid.h","87","axivion","required",""
